trip_id,arrival_time,departure_time,stop_id,stop_sequence,drop_off_type,pickup_type
9008-0701,11:19:00,11:19:00,paris_nord,2,0,1
9008-0702,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0702,11:19:00,11:19:00,paris_nord,2,0,1
9008-0703,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0703,11:19:00,11:19:00,paris_nord,2,0,1
9008-0704,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0704,11:19:00,11:19:00,paris_nord,2,0,1
9008-0705,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0705,11:19:00,11:19:00,paris_nord,2,0,1
9008-0706,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0706,11:19:00,11:19:00,paris_nord,2,0,1
9008-0707,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0707,11:19:00,11:19:00,paris_nord,2,0,1
9008-0708,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0708,11:19:00,11:19:00,paris_nord,2,0,1
9008-0709,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0709,11:19:00,11:19:00,paris_nord,2,0,1
9008-0710,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0710,11:19:00,11:19:00,paris_nord,2,0,1
9008-0711,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0711,11:19:00,11:19:00,paris_nord,2,0,1
9008-0712,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0712,11:19:00,11:19:00,paris_nord,2,0,1
9008-0713,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0713,11:19:00,11:19:00,paris_nord,2,0,1
9008-0714,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0714,11:19:00,11:19:00,paris_nord,2,0,1
9008-0715,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0715,11:19:00,11:19:00,paris_nord,2,0,1
9008-0716,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0716,11:19:00,11:19:00,paris_nord,2,0,1
9008-0717,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0717,11:19:00,11:19:00,paris_nord,2,0,1
9008-0718,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0718,11:19:00,11:19:00,paris_nord,2,0,1
9008-0719,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0719,11:19:00,11:19:00,paris_nord,2,0,1
9008-0720,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0720,11:19:00,11:19:00,paris_nord,2,0,1
9008-0721,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0721,11:19:00,11:19:00,paris_nord,2,0,1
9008-0722,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0722,11:19:00,11:19:00,paris_nord,2,0,1
9008-0723,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0723,11:19:00,11:19:00,paris_nord,2,0,1
9008-0724,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0724,11:19:00,11:19:00,paris_nord,2,0,1
9008-0725,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0725,11:19:00,11:19:00,paris_nord,2,0,1
9008-0726,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0726,11:19:00,11:19:00,paris_nord,2,0,1
9008-0727,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0727,11:19:00,11:19:00,paris_nord,2,0,1
9008-0728,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0728,11:29:00,11:29:00,paris_nord,2,0,1
9008-0729,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0729,11:29:00,11:29:00,paris_nord,2,0,1
9008-0730,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0730,11:29:00,11:29:00,paris_nord,2,0,1
9008-0731,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0731,11:29:00,11:29:00,paris_nord,2,0,1
9008-0801,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0801,11:29:00,11:29:00,paris_nord,2,0,1
9008-0802,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0802,11:29:00,11:29:00,paris_nord,2,0,1
9008-0803,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0803,11:29:00,11:29:00,paris_nord,2,0,1
9008-0804,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0804,11:29:00,11:29:00,paris_nord,2,0,1
9008-0805,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0805,11:29:00,11:29:00,paris_nord,2,0,1
9008-0806,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0806,11:29:00,11:29:00,paris_nord,2,0,1
9008-0807,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0807,11:29:00,11:29:00,paris_nord,2,0,1
9008-0808,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0808,11:29:00,11:29:00,paris_nord,2,0,1
9008-0809,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0809,11:29:00,11:29:00,paris_nord,2,0,1
9008-0810,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0810,11:29:00,11:29:00,paris_nord,2,0,1
9008-0811,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0811,11:29:00,11:29:00,paris_nord,2,0,1
9008-0812,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0812,11:29:00,11:29:00,paris_nord,2,0,1
9008-0813,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0813,11:29:00,11:29:00,paris_nord,2,0,1
9008-0814,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0814,11:29:00,11:29:00,paris_nord,2,0,1
9008-0815,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0815,11:29:00,11:29:00,paris_nord,2,0,1
9008-0816,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0816,11:29:00,11:29:00,paris_nord,2,0,1
9008-0817,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0817,11:29:00,11:29:00,paris_nord,2,0,1
9008-0818,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0818,11:29:00,11:29:00,paris_nord,2,0,1
9008-0819,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0819,11:29:00,11:29:00,paris_nord,2,0,1
9008-0820,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0820,11:29:00,11:29:00,paris_nord,2,0,1
9008-0821,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0821,11:29:00,11:29:00,paris_nord,2,0,1
9008-0822,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0822,11:29:00,11:29:00,paris_nord,2,0,1
9008-0823,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0823,11:29:00,11:29:00,paris_nord,2,0,1
9008-0824,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0824,11:29:00,11:29:00,paris_nord,2,0,1
9008-0825,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0825,11:29:00,11:29:00,paris_nord,2,0,1
9008-0826,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0826,11:29:00,11:29:00,paris_nord,2,0,1
9008-0827,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0827,11:29:00,11:29:00,paris_nord,2,0,1
9008-0828,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0828,11:29:00,11:29:00,paris_nord,2,0,1
9008-0829,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0829,11:29:00,11:29:00,paris_nord,2,0,1
9008-0830,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0830,11:29:00,11:29:00,paris_nord,2,0,1
9008-0831,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0831,11:29:00,11:29:00,paris_nord,2,0,1
9008-0901,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0901,11:29:00,11:29:00,paris_nord,2,0,1
9008-0902,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0902,11:29:00,11:29:00,paris_nord,2,0,1
9008-0903,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0903,11:29:00,11:29:00,paris_nord,2,0,1
9008-0904,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0904,11:29:00,11:29:00,paris_nord,2,0,1
9008-0905,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0905,11:29:00,11:29:00,paris_nord,2,0,1
9008-0906,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0906,11:29:00,11:29:00,paris_nord,2,0,1
9008-0907,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0907,11:29:00,11:29:00,paris_nord,2,0,1
9008-0908,09:01:00,09:01:00,st_pancras_international,1,1,0
9008-0908,11:29:00,11:29:00,paris_nord,2,0,1
9009-0611,07:42:00,07:42:00,paris_nord,1,1,0
9009-0611,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0612,07:42:00,07:42:00,paris_nord,1,1,0
9009-0612,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0615,07:42:00,07:42:00,paris_nord,1,1,0
9009-0615,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0616,07:42:00,07:42:00,paris_nord,1,1,0
9009-0616,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0617,07:42:00,07:42:00,paris_nord,1,1,0
9009-0617,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0618,07:42:00,07:42:00,paris_nord,1,1,0
9009-0618,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0619,07:42:00,07:42:00,paris_nord,1,1,0
9009-0619,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0622,07:38:00,07:38:00,paris_nord,1,1,0
9009-0622,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0623,07:38:00,07:38:00,paris_nord,1,1,0
9009-0623,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0624,07:38:00,07:38:00,paris_nord,1,1,0
9009-0624,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0625,07:38:00,07:38:00,paris_nord,1,1,0
9009-0625,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0626,07:38:00,07:38:00,paris_nord,1,1,0
9009-0626,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0629,07:39:00,07:39:00,paris_nord,1,1,0
9009-0629,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0630,07:39:00,07:39:00,paris_nord,1,1,0
9009-0630,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0701,07:39:00,07:39:00,paris_nord,1,1,0
9009-0701,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0702,07:39:00,07:39:00,paris_nord,1,1,0
9009-0702,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0703,07:39:00,07:39:00,paris_nord,1,1,0
9009-0703,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0706,07:42:00,07:42:00,paris_nord,1,1,0
9009-0706,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0707,07:42:00,07:42:00,paris_nord,1,1,0
9009-0707,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0708,07:42:00,07:42:00,paris_nord,1,1,0
9009-0708,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0709,07:42:00,07:42:00,paris_nord,1,1,0
9009-0709,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0710,07:42:00,07:42:00,paris_nord,1,1,0
9009-0710,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0713,07:42:00,07:42:00,paris_nord,1,1,0
9009-0713,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0714,07:42:00,07:42:00,paris_nord,1,1,0
9009-0714,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0715,07:42:00,07:42:00,paris_nord,1,1,0
9009-0715,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0716,07:42:00,07:42:00,paris_nord,1,1,0
9009-0716,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0717,07:42:00,07:42:00,paris_nord,1,1,0
9009-0717,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0720,07:42:00,07:42:00,paris_nord,1,1,0
9009-0720,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0721,07:42:00,07:42:00,paris_nord,1,1,0
9009-0721,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0722,07:42:00,07:42:00,paris_nord,1,1,0
9009-0722,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0723,07:42:00,07:42:00,paris_nord,1,1,0
9009-0723,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0724,07:42:00,07:42:00,paris_nord,1,1,0
9009-0724,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0727,07:42:00,07:42:00,paris_nord,1,1,0
9009-0727,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0728,07:32:00,07:32:00,paris_nord,1,1,0
9009-0728,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0729,07:32:00,07:32:00,paris_nord,1,1,0
9009-0729,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0730,07:32:00,07:32:00,paris_nord,1,1,0
9009-0730,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0731,07:32:00,07:32:00,paris_nord,1,1,0
9009-0731,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0803,07:32:00,07:32:00,paris_nord,1,1,0
9009-0803,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0804,07:32:00,07:32:00,paris_nord,1,1,0
9009-0804,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0805,07:32:00,07:32:00,paris_nord,1,1,0
9009-0805,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0806,07:32:00,07:32:00,paris_nord,1,1,0
9009-0806,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0807,07:32:00,07:32:00,paris_nord,1,1,0
9009-0807,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0810,07:32:00,07:32:00,paris_nord,1,1,0
9009-0810,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0811,07:32:00,07:32:00,paris_nord,1,1,0
9009-0811,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0812,07:32:00,07:32:00,paris_nord,1,1,0
9009-0812,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0813,07:32:00,07:32:00,paris_nord,1,1,0
9009-0813,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0814,07:32:00,07:32:00,paris_nord,1,1,0
9009-0814,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0817,07:32:00,07:32:00,paris_nord,1,1,0
9009-0817,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0818,07:32:00,07:32:00,paris_nord,1,1,0
9009-0818,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0819,07:32:00,07:32:00,paris_nord,1,1,0
9009-0819,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0820,07:32:00,07:32:00,paris_nord,1,1,0
9009-0820,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0821,07:32:00,07:32:00,paris_nord,1,1,0
9009-0821,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0824,07:32:00,07:32:00,paris_nord,1,1,0
9009-0824,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0825,07:32:00,07:32:00,paris_nord,1,1,0
9009-0825,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0826,07:32:00,07:32:00,paris_nord,1,1,0
9009-0826,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0827,07:32:00,07:32:00,paris_nord,1,1,0
9009-0827,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0828,07:32:00,07:32:00,paris_nord,1,1,0
9009-0828,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0901,07:32:00,07:32:00,paris_nord,1,1,0
9009-0901,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0902,07:32:00,07:32:00,paris_nord,1,1,0
9009-0902,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0903,07:32:00,07:32:00,paris_nord,1,1,0
9009-0903,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0904,07:32:00,07:32:00,paris_nord,1,1,0
9009-0904,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0907,07:32:00,07:32:00,paris_nord,1,1,0
9009-0907,10:00:00,10:00:00,st_pancras_international,2,0,1
9009-0908,07:32:00,07:32:00,paris_nord,1,1,0
9009-0908,10:00:00,10:00:00,st_pancras_international,2,0,1
9011-0613,08:12:00,08:12:00,paris_nord,1,1,0
9011-0613,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0614,08:12:00,08:12:00,paris_nord,1,1,0
9011-0614,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0620,08:12:00,08:12:00,paris_nord,1,1,0
9011-0620,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0627,08:08:00,08:08:00,paris_nord,1,1,0
9011-0627,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0628,08:02:00,08:02:00,paris_nord,1,1,0
9011-0628,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0704,08:12:00,08:12:00,paris_nord,1,1,0
9011-0704,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0705,08:02:00,08:02:00,paris_nord,1,1,0
9011-0705,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0711,08:12:00,08:12:00,paris_nord,1,1,0
9011-0711,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0712,08:02:00,08:02:00,paris_nord,1,1,0
9011-0712,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0718,08:12:00,08:12:00,paris_nord,1,1,0
9011-0718,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0719,08:12:00,08:12:00,paris_nord,1,1,0
9011-0719,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0725,08:12:00,08:12:00,paris_nord,1,1,0
9011-0725,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0726,08:12:00,08:12:00,paris_nord,1,1,0
9011-0726,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0801,08:02:00,08:02:00,paris_nord,1,1,0
9011-0801,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0802,08:02:00,08:02:00,paris_nord,1,1,0
9011-0802,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0808,08:02:00,08:02:00,paris_nord,1,1,0
9011-0808,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0809,08:02:00,08:02:00,paris_nord,1,1,0
9011-0809,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0815,08:02:00,08:02:00,paris_nord,1,1,0
9011-0815,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0816,08:02:00,08:02:00,paris_nord,1,1,0
9011-0816,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0822,08:02:00,08:02:00,paris_nord,1,1,0
9011-0822,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0823,08:02:00,08:02:00,paris_nord,1,1,0
9011-0823,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0829,08:02:00,08:02:00,paris_nord,1,1,0
9011-0829,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0830,08:02:00,08:02:00,paris_nord,1,1,0
9011-0830,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0831,08:02:00,08:02:00,paris_nord,1,1,0
9011-0831,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0905,08:02:00,08:02:00,paris_nord,1,1,0
9011-0905,10:30:00,10:30:00,st_pancras_international,2,0,1
9011-0906,08:02:00,08:02:00,paris_nord,1,1,0
9011-0906,10:30:00,10:30:00,st_pancras_international,2,0,1
9013-0611,08:42:00,08:42:00,paris_nord,1,1,0
9013-0611,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0612,08:42:00,08:42:00,paris_nord,1,1,0
9013-0612,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0615,08:42:00,08:42:00,paris_nord,1,1,0
9013-0615,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0616,08:42:00,08:42:00,paris_nord,1,1,0
9013-0616,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0617,08:42:00,08:42:00,paris_nord,1,1,0
9013-0617,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0618,08:42:00,08:42:00,paris_nord,1,1,0
9013-0618,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0619,08:42:00,08:42:00,paris_nord,1,1,0
9013-0619,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0620,08:41:00,08:41:00,paris_nord,1,1,0
9013-0620,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0622,08:36:00,08:36:00,paris_nord,1,1,0
9013-0622,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0623,08:36:00,08:36:00,paris_nord,1,1,0
9013-0623,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0624,08:36:00,08:36:00,paris_nord,1,1,0
9013-0624,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0625,08:36:00,08:36:00,paris_nord,1,1,0
9013-0625,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0626,08:36:00,08:36:00,paris_nord,1,1,0
9013-0626,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0629,08:37:00,08:37:00,paris_nord,1,1,0
9013-0629,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0630,08:37:00,08:37:00,paris_nord,1,1,0
9013-0630,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0701,08:37:00,08:37:00,paris_nord,1,1,0
9013-0701,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0702,08:37:00,08:37:00,paris_nord,1,1,0
9013-0702,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0703,08:37:00,08:37:00,paris_nord,1,1,0
9013-0703,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0704,08:41:00,08:41:00,paris_nord,1,1,0
9013-0704,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0706,08:42:00,08:42:00,paris_nord,1,1,0
9013-0706,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0707,08:42:00,08:42:00,paris_nord,1,1,0
9013-0707,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0708,08:42:00,08:42:00,paris_nord,1,1,0
9013-0708,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0709,08:42:00,08:42:00,paris_nord,1,1,0
9013-0709,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0710,08:42:00,08:42:00,paris_nord,1,1,0
9013-0710,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0711,08:41:00,08:41:00,paris_nord,1,1,0
9013-0711,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0713,08:42:00,08:42:00,paris_nord,1,1,0
9013-0713,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0714,08:42:00,08:42:00,paris_nord,1,1,0
9013-0714,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0715,08:42:00,08:42:00,paris_nord,1,1,0
9013-0715,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0716,08:42:00,08:42:00,paris_nord,1,1,0
9013-0716,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0717,08:42:00,08:42:00,paris_nord,1,1,0
9013-0717,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0720,08:42:00,08:42:00,paris_nord,1,1,0
9013-0720,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0721,08:42:00,08:42:00,paris_nord,1,1,0
9013-0721,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0722,08:42:00,08:42:00,paris_nord,1,1,0
9013-0722,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0723,08:42:00,08:42:00,paris_nord,1,1,0
9013-0723,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0724,08:42:00,08:42:00,paris_nord,1,1,0
9013-0724,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0725,08:41:00,08:41:00,paris_nord,1,1,0
9013-0725,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0727,08:42:00,08:42:00,paris_nord,1,1,0
9013-0727,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0907,08:32:00,08:32:00,paris_nord,1,1,0
9013-0907,11:00:00,11:00:00,st_pancras_international,2,0,1
9013-0908,08:32:00,08:32:00,paris_nord,1,1,0
9013-0908,11:00:00,11:00:00,st_pancras_international,2,0,1
9014-0611,10:31:00,10:31:00,st_pancras_international,1,1,0
9014-0611,12:49:00,12:49:00,paris_nord,2,0,1
9014-0612,10:31:00,10:31:00,st_pancras_international,1,1,0
9014-0612,12:49:00,12:49:00,paris_nord,2,0,1
9014-0613,10:31:00,10:31:00,st_pancras_international,1,1,0
9014-0613,12:49:00,12:49:00,paris_nord,2,0,1
9014-0614,10:31:00,10:31:00,st_pancras_international,1,1,0
9014-0614,12:49:00,12:49:00,paris_nord,2,0,1
9014-0615,10:31:00,10:31:00,st_pancras_international,1,1,0
9014-0615,12:49:00,12:49:00,paris_nord,2,0,1
9014-0616,10:31:00,10:31:00,st_pancras_international,1,1,0
9014-0616,12:49:00,12:49:00,paris_nord,2,0,1
9014-0617,10:31:00,10:31:00,st_pancras_international,1,1,0
9014-0617,12:49:00,12:49:00,paris_nord,2,0,1
9014-0618,10:31:00,10:31:00,st_pancras_international,1,1,0
9014-0618,12:49:00,12:49:00,paris_nord,2,0,1
9014-0619,10:31:00,10:31:00,st_pancras_international,1,1,0
9014-0619,12:49:00,12:49:00,paris_nord,2,0,1
9014-0620,10:31:00,10:31:00,st_pancras_international,1,1,0
9014-0620,12:49:00,12:49:00,paris_nord,2,0,1
9014-0622,10:31:00,10:31:00,st_pancras_international,1,1,0
9014-0622,12:49:00,12:49:00,paris_nord,2,0,1
9014-0623,10:31:00,10:31:00,st_pancras_international,1,1,0
9014-0623,12:49:00,12:49:00,paris_nord,2,0,1
9014-0624,10:31:00,10:31:00,st_pancras_international,1,1,0
9014-0624,12:49:00,12:49:00,paris_nord,2,0,1
